date,symbol,Adj Close,Volume,return,Year,Quarter,Quarter_Label
2018-02-13,AAPL,38.90646362304688,130196800,0.0184375164230241,2018,Q1,Q12018
2018-02-14,AAPL,39.623802185058594,162579600,0.0335782451034172,2018,Q1,Q12018
2018-02-15,AAPL,40.95429992675781,204588800,-0.0032369826761068,2018,Q1,Q12018
2018-02-16,AAPL,40.82173156738281,160704400,-0.003363369918734,2018,Q1,Q12018
2018-02-20,AAPL,40.68443298339844,135722000,-0.0045389763698315,2018,Q1,Q12018
2018-02-21,AAPL,40.4997673034668,149886400,0.0083591329228067,2018,Q1,Q12018
2018-02-22,AAPL,40.83831024169922,123967600,0.0173911248386111,2018,Q1,Q12018
2018-02-23,AAPL,41.54853439331055,135249600,0.0197719382439782,2018,Q1,Q12018
2018-02-26,AAPL,42.37002944946289,152648800,-0.0032404646814828,2018,Q1,Q12018
2018-02-27,AAPL,42.23273086547852,155712400,-0.0015136766073916,2018,Q1,Q12018
2018-02-28,AAPL,42.16880416870117,151128400,-0.0175162622252211,2018,Q1,Q12018
2018-03-01,AAPL,41.4301643371582,195208000,0.0069141228776974,2018,Q1,Q12018
2018-03-02,AAPL,41.71661758422852,153816000,0.0034619447151413,2018,Q1,Q12018
2018-03-05,AAPL,41.86103820800781,113605600,-0.000848489377252,2018,Q1,Q12018
2018-03-06,AAPL,41.82551956176758,95154000,-0.009282755529783,2018,Q1,Q12018
2018-03-07,AAPL,41.43726348876953,126814000,0.0109124669851314,2018,Q1,Q12018
2018-03-08,AAPL,41.88944625854492,95096400,0.0171809351495624,2018,Q1,Q12018
2018-03-09,AAPL,42.60914611816406,128740800,0.0096677341945177,2018,Q1,Q12018
2018-03-12,AAPL,43.02108001708984,128828400,-0.0096300510440143,2018,Q1,Q12018
2018-03-13,AAPL,42.60678482055664,126774000,-0.008501391292218,2018,Q1,Q12018
2018-03-14,AAPL,42.24456787109375,117473600,0.0011765226437039,2018,Q1,Q12018
2018-03-15,AAPL,42.29426956176758,90975200,-0.0035263221362962,2018,Q1,Q12018
2018-03-16,AAPL,42.14512634277344,157618800,-0.0152790183137504,2018,Q1,Q12018
2018-03-19,AAPL,41.50119018554688,133787200,-0.0003423937301779,2018,Q1,Q12018
2018-03-20,AAPL,41.48698043823242,78597600,-0.0226545513092057,2018,Q1,Q12018
2018-03-21,AAPL,40.54711151123047,148219600,-0.0141299678564164,2018,Q1,Q12018
2018-03-22,AAPL,39.97418212890625,165963200,-0.0231565211615774,2018,Q1,Q12018
2018-03-23,AAPL,39.04851913452149,164115200,0.0474717757869393,2018,Q1,Q12018
2018-03-26,AAPL,40.9022216796875,150164800,-0.0256411141220815,2018,Q1,Q12018
2018-03-27,AAPL,39.85344314575195,163690400,-0.0110490315191205,2018,Q1,Q12018
2018-03-28,AAPL,39.41310119628906,166674000,0.0078088190487177,2018,Q1,Q12018
2018-03-29,AAPL,39.72087097167969,153594000,-0.0065561030552634,2018,Q1,Q12018
2018-04-02,AAPL,39.46045684814453,150347200,0.0102591547324222,2018,Q2,Q22018
2018-04-03,AAPL,39.86528778076172,121112000,0.0191219590053859,2018,Q2,Q22018
2018-04-04,AAPL,40.62759017944336,138422000,0.0069346540123502,2018,Q2,Q22018
2018-04-05,AAPL,40.90932846069336,107732800,-0.025578566476457,2018,Q2,Q22018
2018-04-06,AAPL,39.8629264831543,140021200,0.0099179632351809,2018,Q2,Q22018
2018-04-09,AAPL,40.25828552246094,116070800,0.0188177952498647,2018,Q2,Q22018
2018-04-10,AAPL,41.0158576965332,113634400,-0.0046753827010468,2018,Q2,Q22018
2018-04-11,AAPL,40.82409286499024,89726400,0.0098586302049816,2018,Q2,Q22018
2018-04-12,AAPL,41.2265625,91557200,0.0033881740631513,2018,Q2,Q22018
2018-04-13,AAPL,41.36624526977539,100497200,0.0062380618509203,2018,Q2,Q22018
2018-04-16,AAPL,41.624290466308594,86313600,0.0137642122234056,2018,Q2,Q22018
2018-04-17,AAPL,42.19721603393555,106421600,-0.0022442205557584,2018,Q2,Q22018
2018-04-18,AAPL,42.102516174316406,83018000,-0.0283400571282465,2018,Q2,Q22018
2018-04-19,AAPL,40.90932846069336,139235200,-0.0409722555711952,2018,Q2,Q22018
2018-04-20,AAPL,39.23318099975586,261964400,-0.0028963290575175,2018,Q2,Q22018
2018-04-23,AAPL,39.11954879760742,146062000,-0.0139191249498412,2018,Q2,Q22018
2018-04-24,AAPL,38.57503890991211,134768000,0.004357205617167,2018,Q2,Q22018
2018-04-25,AAPL,38.74311828613281,113528400,0.0034831664677092,2018,Q2,Q22018
2018-04-26,AAPL,38.87806701660156,111852000,-0.0115699594138418,2018,Q2,Q22018
2018-04-27,AAPL,38.42824935913086,142623200,0.0181126464017566,2018,Q2,Q22018
2018-04-30,AAPL,39.12428665161133,169709600,0.0232357081284613,2018,Q2,Q22018
2018-05-01,AAPL,40.03336715698242,214277600,0.0441752051811485,2018,Q2,Q22018
2018-05-02,AAPL,41.801849365234375,266157600,0.0018124485768706,2018,Q2,Q22018
2018-05-03,AAPL,41.87761306762695,136272800,0.0392332276519373,2018,Q2,Q22018
2018-05-04,AAPL,43.520606994628906,224805200,0.0072349387737356,2018,Q2,Q22018
2018-05-07,AAPL,43.83547592163086,169805600,0.0048067187372049,2018,Q2,Q22018
2018-05-08,AAPL,44.046180725097656,113611200,0.0070411300727963,2018,Q2,Q22018
2018-05-09,AAPL,44.35631561279297,92844800,0.0143036369400009,2018,Q2,Q22018
2018-05-10,AAPL,44.99077224731445,111957200,-0.0038027614067792,2018,Q2,Q22018
2018-05-11,AAPL,44.81968307495117,104848800,-0.0023333481712091,2018,Q2,Q22018
2018-05-14,AAPL,44.71510314941406,83115200,-0.0090881124360123,2018,Q2,Q22018
2018-05-15,AAPL,44.3087272644043,94780800,0.0093325448308678,2018,Q2,Q22018
2018-05-16,AAPL,44.72224044799805,76732400,-0.0063239599009422,2018,Q2,Q22018
2018-05-17,AAPL,44.43941879272461,69176000,-0.003636370815742,2018,Q2,Q22018
2018-05-18,AAPL,44.2778205871582,73190800,0.0070849341764331,2018,Q2,Q22018
2018-05-21,AAPL,44.59152603149414,73603200,-0.0025049187721424,2018,Q2,Q22018
2018-05-22,AAPL,44.479827880859375,60962800,0.0064117693471421,2018,Q2,Q22018
2018-05-23,AAPL,44.76502227783203,80233600,-0.0011151369055095,2018,Q2,Q22018
2018-05-24,AAPL,44.71510314941406,92936000,0.002285485944304,2018,Q2,Q22018
2018-05-25,AAPL,44.81729888916016,69844000,-0.0036059658583594,2018,Q2,Q22018
2018-05-29,AAPL,44.65568923950195,90056400,-0.0021285263621795,2018,Q2,Q22018
2018-05-30,AAPL,44.560638427734375,74762000,-0.0033604125018918,2018,Q2,Q22018
2018-05-31,AAPL,44.41089630126953,109931200,0.0180342809041362,2018,Q2,Q22018
2018-06-01,AAPL,45.21181488037109,93770000,0.0083577412971271,2018,Q2,Q22018
2018-06-04,AAPL,45.58968353271485,105064800,0.0077151302536961,2018,Q2,Q22018
2018-06-05,AAPL,45.94141387939453,86264000,0.0034659202910571,2018,Q2,Q22018
2018-06-06,AAPL,46.10064315795898,83734400,-0.0026805114800513,2018,Q2,Q22018
2018-06-07,AAPL,45.97706985473633,85388800,-0.0090976952466655,2018,Q2,Q22018
2018-06-08,AAPL,45.55878448486328,106627200,-0.0024518205785131,2018,Q2,Q22018
2018-06-11,AAPL,45.44708251953125,73234000,0.0054907467717784,2018,Q2,Q22018
2018-06-12,AAPL,45.69662094116211,67644400,-0.008216981332897,2018,Q2,Q22018
2018-06-13,AAPL,45.32113265991211,86553600,0.0005242973392982,2018,Q2,Q22018
2018-06-14,AAPL,45.34489440917969,86440400,-0.0102724917497357,2018,Q2,Q22018
2018-06-15,AAPL,44.87908935546875,246876800,-0.0005296314832469,2018,Q2,Q22018
2018-06-18,AAPL,44.85531997680664,73939600,-0.0161595563671822,2018,Q2,Q22018
2018-06-19,AAPL,44.13047790527344,134314000,0.0043620024653068,2018,Q2,Q22018
2018-06-20,AAPL,44.322975158691406,82514800,-0.005576468615807,2018,Q2,Q22018
2018-06-21,AAPL,44.075809478759766,102847600,-0.0029118393132753,2018,Q2,Q22018
2018-06-22,AAPL,43.94746780395508,108801600,-0.0148710588412981,2018,Q2,Q22018
2018-06-25,AAPL,43.293922424316406,126652400,0.0124055862056691,2018,Q2,Q22018
2018-06-26,AAPL,43.83100891113281,98276800,-0.0014636159538577,2018,Q2,Q22018
2018-06-27,AAPL,43.7668571472168,101141200,0.0072761619908066,2018,Q2,Q22018
2018-06-28,AAPL,44.08531188964844,69460800,-0.0021022437200931,2018,Q2,Q22018
2018-06-29,AAPL,43.99263381958008,90950800,0.0111824896888377,2018,Q2,Q22018
2018-07-02,AAPL,44.48458099365234,70925200,-0.017416312977399,2018,Q3,Q32018
2018-07-03,AAPL,43.70982360839844,55819200,0.0080466786079711,2018,Q3,Q32018
2018-07-05,AAPL,44.06154251098633,66416800,0.0138622942496966,2018,Q3,Q32018
2018-07-06,AAPL,44.67233657836914,69940800,0.0138850450255048,2018,Q3,Q32018
2018-07-09,AAPL,45.2926139831543,79026400,-0.0012068368838122,2018,Q3,Q32018
2018-07-10,AAPL,45.23795318603516,63756400,-0.0129760386708399,2018,Q3,Q32018
2018-07-11,AAPL,44.65094375610352,75326000,0.0167658595142903,2018,Q3,Q32018
2018-07-12,AAPL,45.39955520629883,72164400,0.0015704271015553,2018,Q3,Q32018
2018-07-13,AAPL,45.47085189819336,50055600,-0.0021950667249109,2018,Q3,Q32018
2018-07-16,AAPL,45.37104034423828,60172400,0.0028285453548444,2018,Q3,Q32018
2018-07-17,AAPL,45.49937438964844,62138000,-0.0054842686428914,2018,Q3,Q32018
2018-07-18,AAPL,45.24984359741211,65573600,0.0077729045964098,2018,Q3,Q32018
2018-07-19,AAPL,45.60156631469727,81147200,-0.0022932569929322,2018,Q3,Q32018
2018-07-20,AAPL,45.49699020385742,82704800,0.0008881705790582,2018,Q3,Q32018
2018-07-23,AAPL,45.53739929199219,63957600,0.0072543702307277,2018,Q3,Q32018
2018-07-24,AAPL,45.86774444580078,74791600,0.0094299262954598,2018,Q3,Q32018
2018-07-25,AAPL,46.30027389526367,66839600,-0.0031310816975615,2018,Q3,Q32018
2018-07-26,AAPL,46.155303955078125,76304000,-0.016631408533493,2018,Q3,Q32018
2018-07-27,AAPL,45.38767623901367,96096000,-0.0056025719049257,2018,Q3,Q32018
2018-07-30,AAPL,45.13338851928711,84118000,0.0020009386848456,2018,Q3,Q32018
2018-07-31,AAPL,45.22369766235352,157492000,0.0589099849761127,2018,Q3,Q32018
2018-08-01,AAPL,47.88782501220703,271742800,0.0292305591760579,2018,Q3,Q32018
2018-08-02,AAPL,49.28761291503906,249616000,0.0028932424345526,2018,Q3,Q32018
2018-08-03,AAPL,49.430213928222656,133789600,0.0051926116664251,2018,Q3,Q32018
2018-08-06,AAPL,49.68688583374024,101701600,-0.009374808782937,2018,Q3,Q32018
2018-08-07,AAPL,49.2210807800293,102349600,0.0006759662531481,2018,Q3,Q32018
2018-08-08,AAPL,49.25435256958008,90102000,0.0078647846884689,2018,Q3,Q32018
2018-08-09,AAPL,49.641727447509766,93970400,-0.0029784955846261,2018,Q3,Q32018
2018-08-10,AAPL,49.49386978149414,98444800,0.0064568857686537,2018,Q3,Q32018
2018-08-13,AAPL,49.81344604492188,103563600,0.0042131071312827,2018,Q3,Q32018
2018-08-14,AAPL,50.0233154296875,82992000,0.0023360993774874,2018,Q3,Q32018
2018-08-15,AAPL,50.140174865722656,115230400,0.0146499384583593,2018,Q3,Q32018
2018-08-16,AAPL,50.87472534179688,114001600,0.0199700761158996,2018,Q3,Q32018
2018-08-17,AAPL,51.89069747924805,141708000,-0.0097435571334946,2018,Q3,Q32018
2018-08-20,AAPL,51.38509750366211,121150800,-0.0019495489890903,2018,Q3,Q32018
2018-08-21,AAPL,51.28491973876953,104639200,4.671216987395255e-05,2018,Q3,Q32018
2018-08-22,AAPL,51.28731536865234,76072400,0.0020460908574719,2018,Q3,Q32018
2018-08-23,AAPL,51.39225387573242,75532800,0.003109075738424,2018,Q3,Q32018
2018-08-24,AAPL,51.55203628540039,73905600,0.0082346848174459,2018,Q3,Q32018
2018-08-27,AAPL,51.9765510559082,82100400,0.0080755410084782,2018,Q3,Q32018
2018-08-28,AAPL,52.39628982543945,91107200,0.014929190492315,2018,Q3,Q32018
2018-08-29,AAPL,53.178524017333984,109019200,0.0091937616562931,2018,Q3,Q32018
2018-08-30,AAPL,53.66743469238281,195175200,0.0115542446453078,2018,Q3,Q32018
2018-08-31,AAPL,54.28752136230469,173360400,0.0032069092388049,2018,Q3,Q32018
2018-09-04,AAPL,54.46161651611328,109560400,-0.006524647774366,2018,Q3,Q32018
2018-09-05,AAPL,54.10627365112305,133332000,-0.016617531401506,2018,Q3,Q32018
2018-09-06,AAPL,53.20716094970703,137160000,-0.0080681459868835,2018,Q3,Q32018
2018-09-07,AAPL,52.77787780761719,150479200,-0.0134206417102095,2018,Q3,Q32018
2018-09-10,AAPL,52.06956481933594,158066000,0.025282782274572,2018,Q3,Q32018
2018-09-11,AAPL,53.38602828979492,142996000,-0.0124188744884091,2018,Q3,Q32018
2018-09-12,AAPL,52.7230339050293,197114800,0.0241551514225391,2018,Q3,Q32018
2018-09-13,AAPL,53.99656677246094,166825600,-0.0113513534134809,2018,Q3,Q32018
2018-09-14,AAPL,53.38363265991211,127997200,-0.0266259612286491,2018,Q3,Q32018
2018-09-17,AAPL,51.96224212646485,148780400,0.0016524502646166,2018,Q3,Q32018
2018-09-18,AAPL,52.0481071472168,126286800,0.0005954955325375,2018,Q3,Q32018
2018-09-19,AAPL,52.0791015625,108495200,0.0076016918562133,2018,Q3,Q32018
2018-09-20,AAPL,52.47499084472656,106435200,-0.0107712239688211,2018,Q3,Q32018
2018-09-21,AAPL,51.90977096557617,384986800,0.0143803183974526,2018,Q3,Q32018
2018-09-24,AAPL,52.65625,110773600,0.0063406290569361,2018,Q3,Q32018
2018-09-25,AAPL,52.9901237487793,98217600,-0.007965924516971,2018,Q3,Q32018
2018-09-26,AAPL,52.56800842285156,95938800,0.0205513807013271,2018,Q3,Q32018
2018-09-27,AAPL,53.64835357666016,120724800,0.0035120467783698,2018,Q3,Q32018
2018-09-28,AAPL,53.83676910400391,91717600,0.0067334439359607,2018,Q3,Q32018
2018-10-01,AAPL,54.19927597045898,94403200,0.008888363363918,2018,Q4,Q42018
2018-10-02,AAPL,54.6810188293457,99152800,0.0121686435913408,2018,Q4,Q42018
2018-10-03,AAPL,55.346412658691406,114619200,-0.0175810012316722,2018,Q4,Q42018
2018-10-04,AAPL,54.37336730957031,128168000,-0.0162286830069935,2018,Q4,Q42018
2018-10-05,AAPL,53.49095916748047,134322000,-0.0023185869057177,2018,Q4,Q42018
2018-10-08,AAPL,53.36693572998047,118655600,0.0138538574686655,2018,Q4,Q42018
2018-10-09,AAPL,54.10627365112305,107564000,-0.0463261357190875,2018,Q4,Q42018
2018-10-10,AAPL,51.59973907470703,167962400,-0.0088281856099132,2018,Q4,Q42018
2018-10-11,AAPL,51.14420700073242,212497600,0.0357194561975042,2018,Q4,Q42018
2018-10-12,AAPL,52.97105026245117,161351600,-0.021385718019165,2018,Q4,Q42018
2018-10-15,AAPL,51.838226318359375,123164000,0.0220372534417341,2018,Q4,Q42018
2018-10-16,AAPL,52.98059844970703,116736000,-0.0043214026867894,2018,Q4,Q42018
2018-10-17,AAPL,52.75164794921875,91541600,-0.0233735651401219,2018,Q4,Q42018
2018-10-18,AAPL,51.518653869628906,130325200,0.0152300140404075,2018,Q4,Q42018
2018-10-19,AAPL,52.30328369140625,132314800,0.0061099882488444,2018,Q4,Q42018
2018-10-22,AAPL,52.62285614013672,115168400,0.0094266912537697,2018,Q4,Q42018
2018-10-23,AAPL,53.11891555786133,155071200,-0.0343015216371073,2018,Q4,Q42018
2018-10-24,AAPL,51.29685592651367,163702000,0.0218977787359311,2018,Q4,Q42018
2018-10-25,AAPL,52.420143127441406,119423200,-0.0159235886641071,2018,Q4,Q42018
2018-10-26,AAPL,51.585426330566406,189033600,-0.0187705070174024,2018,Q4,Q42018
2018-10-29,AAPL,50.61714172363281,183742000,0.0049945813468705,2018,Q4,Q42018
2018-10-30,AAPL,50.86995315551758,146640000,0.0260666970472926,2018,Q4,Q42018
2018-10-31,AAPL,52.19596481323242,153435600,0.0153519816289855,2018,Q4,Q42018
2018-11-01,AAPL,52.99727630615234,233292800,-0.0663304857913938,2018,Q4,Q42018
2018-11-02,AAPL,49.48194122314453,365314800,-0.0283882364532293,2018,Q4,Q42018
2018-11-05,AAPL,48.07723617553711,264654800,0.0108141934891086,2018,Q4,Q42018
2018-11-06,AAPL,48.59715270996094,127531600,0.0303281491228979,2018,Q4,Q42018
2018-11-07,AAPL,50.07101440429688,133697600,-0.003489230688591,2018,Q4,Q42018
2018-11-08,AAPL,49.89630508422852,101450400,-0.019281320505929,2018,Q4,Q42018
2018-11-09,AAPL,48.93423843383789,137463200,-0.0503742764649667,2018,Q4,Q42018
2018-11-12,AAPL,46.46921157836914,204542000,-0.0099913599376109,2018,Q4,Q42018
2018-11-13,AAPL,46.004920959472656,187531600,-0.0282472992759318,2018,Q4,Q42018
2018-11-14,AAPL,44.70540618896485,243204000,0.0246788746109607,2018,Q4,Q42018
2018-11-15,AAPL,45.808685302734375,185915200,0.0110758471186009,2018,Q4,Q42018
2018-11-16,AAPL,46.31605529785156,147713200,-0.0396324960820249,2018,Q4,Q42018
2018-11-19,AAPL,44.48043441772461,167701200,-0.047777759005595,2018,Q4,Q42018
2018-11-20,AAPL,42.35525894165039,271300800,-0.0011297667325307,2018,Q4,Q42018
2018-11-21,AAPL,42.30740737915039,124496800,-0.025399271619573,2018,Q4,Q42018
2018-11-23,AAPL,41.23283004760742,94496000,0.0135240840937302,2018,Q4,Q42018
2018-11-26,AAPL,41.79046630859375,179994000,-0.002176151425087,2018,Q4,Q42018
2018-11-27,AAPL,41.69952392578125,165549600,0.0384524959565577,2018,Q4,Q42018
2018-11-28,AAPL,43.30297470092773,184250000,-0.0076819906242415,2018,Q4,Q42018
2018-11-29,AAPL,42.97032165527344,167080000,-0.005402412482782,2018,Q4,Q42018
2018-11-30,AAPL,42.73817825317383,158126000,0.0349423848158223,2018,Q4,Q42018
2018-12-03,AAPL,44.23155212402344,163210000,-0.0439889104268412,2018,Q4,Q42018
2018-12-04,AAPL,42.28585433959961,165377200,-0.0111493179556522,2018,Q4,Q42018
2018-12-06,AAPL,41.814395904541016,172393600,-0.0356569644022434,2018,Q4,Q42018
2018-12-07,AAPL,40.32342147827149,169126400,0.0065878356485564,2018,Q4,Q42018
2018-12-10,AAPL,40.58906555175781,248104000,-0.0057191701644144,2018,Q4,Q42018
2018-12-11,AAPL,40.356929779052734,189126800,0.002787039288983,2018,Q4,Q42018
2018-12-12,AAPL,40.46940612792969,142510800,0.0109401505088411,2018,Q4,Q42018
2018-12-13,AAPL,40.912147521972656,127594400,-0.0319976719540014,2018,Q4,Q42018
2018-12-14,AAPL,39.60305404663086,162814800,-0.0093061803058708,2018,Q4,Q42018
2018-12-17,AAPL,39.234500885009766,177151600,0.0129926926252168,2018,Q4,Q42018
2018-12-18,AAPL,39.7442626953125,135366000,-0.0311917394843128,2018,Q4,Q42018
2018-12-19,AAPL,38.50457000732422,196189200,-0.0252345463159252,2018,Q4,Q42018
2018-12-20,AAPL,37.53292465209961,259092000,-0.0388957001964929,2018,Q4,Q42018
2018-12-21,AAPL,36.073055267333984,382978400,-0.0258741891018031,2018,Q4,Q42018
2018-12-24,AAPL,35.13969421386719,148676800,0.0704215092610887,2018,Q4,Q42018
2018-12-26,AAPL,37.61428451538086,234330000,-0.006489824559126,2018,Q4,Q42018
2018-12-27,AAPL,37.37017440795898,212468400,0.0005124348648841,2018,Q4,Q42018
2018-12-28,AAPL,37.38932418823242,169165600,0.0096652647222275,2018,Q4,Q42018
2018-12-31,AAPL,37.75070190429688,140014000,0.0011410532612781,2018,Q4,Q42018
2019-01-02,AAPL,37.79377746582031,148158800,-0.099607445415614,2019,Q1,Q12019
2019-01-03,AAPL,34.02923583984375,365248800,0.0426895845103894,2019,Q1,Q12019
2019-01-04,AAPL,35.481929779052734,234428400,-0.0022259074599185,2019,Q1,Q12019
2019-01-07,AAPL,35.402950286865234,219111200,0.0190631690316358,2019,Q1,Q12019
2019-01-08,AAPL,36.07784271240234,164101200,0.0169814931710932,2019,Q1,Q12019
2019-01-09,AAPL,36.69049835205078,180396400,0.0031963381067172,2019,Q1,Q12019
2019-01-10,AAPL,36.80777359008789,143122800,-0.0098178690564566,2019,Q1,Q12019
2019-01-11,AAPL,36.4463996887207,108092800,-0.0150372532303838,2019,Q1,Q12019
2019-01-14,AAPL,35.898345947265625,129756800,0.0204667406829961,2019,Q1,Q12019
2019-01-15,AAPL,36.6330680847168,114843600,0.0122165262837494,2019,Q1,Q12019
2019-01-16,AAPL,37.080596923828125,122278800,0.0059378901565934,2019,Q1,Q12019
2019-01-17,AAPL,37.300777435302734,119284800,0.0061596361284186,2019,Q1,Q12019
2019-01-18,AAPL,37.53053665161133,135004000,-0.0224464229720162,2019,Q1,Q12019
2019-01-22,AAPL,36.6881103515625,121576000,0.004044057707728,2019,Q1,Q12019
2019-01-23,AAPL,36.83647918701172,92522400,-0.0079262984724632,2019,Q1,Q12019
2019-01-24,AAPL,36.54450225830078,101766000,0.0331372217853129,2019,Q1,Q12019
2019-01-25,AAPL,37.75548553466797,134142000,-0.0092546770486797,2019,Q1,Q12019
2019-01-28,AAPL,37.40607070922852,104768400,-0.010364604457148,2019,Q1,Q12019
2019-01-29,AAPL,37.01837158203125,166348800,0.0683350329508714,2019,Q1,Q12019
2019-01-30,AAPL,39.54802322387695,244439200,0.0072011194453471,2019,Q1,Q12019
2019-01-31,AAPL,39.83281326293945,162958400,0.0004804665956006,2019,Q1,Q12019
2019-02-01,AAPL,39.85195159912109,130672400,0.0284049411550739,2019,Q1,Q12019
2019-02-04,AAPL,40.98394393920898,125982000,0.0171093836896896,2019,Q1,Q12019
2019-02-05,AAPL,41.68515396118164,144406400,0.000344726197077,2019,Q1,Q12019
2019-02-06,AAPL,41.69952392578125,112958400,-0.0189395020528245,2019,Q1,Q12019
2019-02-07,AAPL,40.90975570678711,126966800,0.0011748144182057,2019,Q1,Q12019
2019-02-08,AAPL,40.95781707763672,95280000,-0.0057505714434201,2019,Q1,Q12019
2019-02-11,AAPL,40.722286224365234,83973600,0.0086170597136159,2019,Q1,Q12019
2019-02-12,AAPL,41.07319259643555,89134000,-0.0041548826883696,2019,Q1,Q12019
2019-02-13,AAPL,40.90253829956055,89960800,0.0036433227588528,2019,Q1,Q12019
2019-02-14,AAPL,41.05155944824219,87342800,-0.0022249851785358,2019,Q1,Q12019
2019-02-15,AAPL,40.96022033691406,98507200,0.002992882126116,2019,Q1,Q12019
2019-02-19,AAPL,41.08280944824219,75891200,0.0064352364783428,2019,Q1,Q12019
2019-02-20,AAPL,41.34718704223633,104457600,-0.0056382939365621,2019,Q1,Q12019
2019-02-21,AAPL,41.11405944824219,68998800,0.0111654470613864,2019,Q1,Q12019
2019-02-22,AAPL,41.57311630249024,75652800,0.0072842685217104,2019,Q1,Q12019
2019-02-25,AAPL,41.87594604492188,87493600,0.0005745373639676,2019,Q1,Q12019
2019-02-26,AAPL,41.90000534057617,68280800,0.0030975519934521,2019,Q1,Q12019
2019-02-27,AAPL,42.02979278564453,111341600,-0.009836031649709,2019,Q1,Q12019
2019-02-28,AAPL,41.61638641357422,112861600,0.0105111276553266,2019,Q1,Q12019
2019-03-01,AAPL,42.0538215637207,103544800,0.0050295002148463,2019,Q1,Q12019
2019-03-04,AAPL,42.26533126831055,109744800,-0.0018200110599631,2019,Q1,Q12019
2019-03-05,AAPL,42.18840789794922,78949600,-0.0057541802757066,2019,Q1,Q12019
2019-03-06,AAPL,41.945648193359375,83241600,-0.0115743283799268,2019,Q1,Q12019
2019-03-07,AAPL,41.46015548706055,99185600,0.0023769541624345,2019,Q1,Q12019
2019-03-08,AAPL,41.5587043762207,95997600,0.0346421292108352,2019,Q1,Q12019
2019-03-11,AAPL,42.99838638305664,128044000,0.0112352373438455,2019,Q1,Q12019
2019-03-12,AAPL,43.481483459472656,129870400,0.0044223711903677,2019,Q1,Q12019
2019-03-13,AAPL,43.67377471923828,124130000,0.011116344062767,2019,Q1,Q12019
2019-03-14,AAPL,44.15926742553711,94318000,0.0130081088713309,2019,Q1,Q12019
2019-03-15,AAPL,44.73369598388672,156171600,0.0102086952220876,2019,Q1,Q12019
2019-03-18,AAPL,45.19036865234375,104879200,-0.0079247810977594,2019,Q1,Q12019
2019-03-19,AAPL,44.83224487304688,126585600,0.0087387334648003,2019,Q1,Q12019
2019-03-20,AAPL,45.22402191162109,124140800,0.0368302330638539,2019,Q1,Q12019
2019-03-21,AAPL,46.88963317871094,204136800,-0.0207082977677216,2019,Q1,Q12019
2019-03-22,AAPL,45.91862869262695,169630800,-0.0120910905799169,2019,Q1,Q12019
